"seed","pass","fail_reason","mean_runtime_ratio","max_holdout_ratio","max_active_ratio","max_check_ratio","selected"
20260711,FALSE,"active",0.339489041586768,1.15250849141402,2.88047588587152,1.02543294014075,FALSE
20260712,FALSE,"active",0.357324529265516,1.15795316437642,6.35296035199432,1.02513984786404,FALSE
20260713,FALSE,"Example 4 LDVB did not converge at p0=0.05 (iter=420, stop=max_iter).",NA,NA,NA,NA,FALSE
20260714,TRUE,"",0.315222373102633,1.18581891061934,0.99317539701555,1.01174921770412,TRUE
20260715,FALSE,"holdout;active",0.298738718316155,1.40398021509226,1.6890063971667,1.01850391789822,FALSE
20260716,FALSE,"holdout;active",0.337590915551408,1.44138186109257,1.50824229210542,1.00495594223581,FALSE
20260717,FALSE,"holdout;active;check",0.362325649473997,1.57039537241454,2.1451580747736,1.06028446311263,FALSE
20260718,FALSE,"holdout;active;check",0.330569547161908,1.49531483838802,1.49329288545013,1.10497212694664,FALSE
