"date","flow_cfs","log_flow","noi","amo"
1987-01-01,34.0967741935484,3.52920278138509,0.0316523416870309,-1.91815555912902
1987-02-01,116.571428571429,4.75850420590879,-0.755031747842567,-1.60598226355668
1987-03-01,85.9677419354839,4.4539721321148,-1.97266690220658,-0.643447935541967
1987-04-01,28.0333333333333,3.33339427831079,-0.787465214691594,-0.32086886345055
1987-05-01,21.1935483870968,3.05369681399946,-0.618397142819005,-0.11795622132853
1987-06-01,17.8,2.87919845729804,-0.44587870213269,0.584433693709233
1987-07-01,13.1612903225806,2.57727996991902,-1.16010504657404,0.979853201434196
1987-08-01,10.7741935483871,2.37715378849155,-0.817828460252386,0.979853201434196
1987-09-01,10.93,2.39151130218845,-0.0211383011629816,0.537607699373382
1987-10-01,12.5193548387097,2.52727583388971,-1.11456017823285,-0.232419763038387
1987-11-01,18.6333333333333,2.92495209149294,0.126537484064504,-0.83595480114491
1987-12-01,79.9032258064516,4.38081622500421,-0.36583014565424,-0.248028427817004
1988-01-01,82.3870967741936,4.41142883210734,0.0347576736193846,-0.690273929877818
1988-02-01,27.9655172413793,3.33097222412894,0.887688844372527,-1.08049054934324
1988-03-01,22.3870967741935,3.10848475602166,2.42965866722681,-0.534187282091649
1988-04-01,27.7666666666667,3.32383626050469,-1.18184237010051,-0.21681109825977
1988-05-01,19.9677419354839,2.99411806819945,0.360127452753775,0.230637292060582
1988-06-01,13.1666666666667,2.57768838323897,-0.176749934662038,0.376318163327674
1988-07-01,10.4870967741935,2.35014562282471,-0.0135474897727837,0.0849564207934908
1988-08-01,9.48064516129032,2.24925236893973,-0.700515920585691,-0.52898439383211
1988-09-01,8.31666666666667,2.11826153352942,0.637192068495998,-0.981635672412001
1988-10-01,9.26451612903226,2.22619163268892,0.114461193216462,-1.37705518013696
1988-11-01,22.7333333333333,3.12383227618131,0.765200751485243,-1.25738875016757
1988-12-01,51.3870967741936,3.9393871054249,1.36901529388735,-1.34583785057973
1989-01-01,30.0322580645161,3.40227207279192,2.92547666575928,-1.64240248137345
1989-02-01,24.4285714285714,3.19575340744735,1.06434772763531,-1.30421474450342
1989-03-01,157.290322580645,5.05809328611602,-0.751926415910213,-1.8088949056787
1989-04-01,35.4333333333333,3.56765299667979,-0.244032126529701,-1.9961988830221
1989-05-01,21.8709677419355,3.08516008345525,0.753124460637202,-1.25738875016757
1989-06-01,15.2,2.72129542785223,-0.696720514890592,-0.019101344397289
1989-07-01,10.2967741935484,2.33183066109051,1.08228964546669,0.428347045923064
1989-08-01,12.258064516129,2.50618404823529,0.0164707189066352,0.0953621973125687
1989-09-01,12.0333333333333,2.48768057667073,-0.32132038795717,-0.98683856067154
1989-10-01,29.9225806451613,3.39861340089623,0.244540097493944,-1.13251943193863
1989-11-01,41.1666666666667,3.71762886739992,0.251440835121397,-1.27299741494618
1989-12-01,28.6774193548387,3.35611003102876,0.0947940909782223,-1.2886060797248
1990-01-01,41.6774193548387,3.7299594798574,0.817991394335256,-2.04822776561749
1990-02-01,49.3214285714286,3.89835864323409,0.417058538180259,-1.33543207406065
1990-03-01,28.4516129032258,3.34820485152165,0.193819675932167,-1.42388117447282
1990-04-01,21.5,3.06805293513362,-0.55215006159546,-1.10650499064094
1990-05-01,29.2903225806452,3.37725717411615,-0.418965825385625,-0.799534583328137
1990-06-01,18.1,2.89591193827178,0.071676619926256,-0.789128806809059
1990-07-01,13.6451612903226,2.61338497456113,-0.682574002754314,-0.607027717725194
1990-08-01,11.4193548387097,2.43530970864863,-0.510055562067999,-0.222013986519309
1990-09-01,9.85,2.287471455184,-0.195726963137533,0.267057509877355
1990-10-01,10.0806451612903,2.31061726469131,0.256271351460613,0.0901593090530298
1990-11-01,11.3666666666667,2.43068509562136,1.08884534621277,-0.773520142030442
1990-12-01,14.741935483871,2.69069618640906,1.08781023556865,-0.685071041618279
1991-01-01,13.8064516129032,2.62513599109665,0.612004376155796,-1.51233027488498
1991-02-01,20.8928571428571,3.03940733705665,-0.559740872985658,-1.10650499064094
1991-03-01,317.935483870968,5.76184848128815,-1.4996213378447,-0.856766354183066
1991-04-01,43.6333333333333,3.77582138424774,0.600963195951871,-1.18975120279356
1991-05-01,21.8709677419355,3.08516008345525,0.309061994310626,-1.29901185624388
1991-06-01,15.4333333333333,2.73652967242408,-0.0766892390639751,-1.17414253801494
1991-07-01,10.6451612903226,2.36510544997538,-0.32649594117776,-1.05967899630509
1991-08-01,8.44193548387097,2.13321160505095,-0.36583014565424,-1.06488188456463
1991-09-01,8.28,2.11384296839717,-0.550079840307224,-0.695476818137357
1991-10-01,15.2258064516129,2.72299178110041,-0.404129239486602,-1.86612667653363
1991-11-01,14.4333333333333,2.66954034634033,0.578190761781278,-1.86092378827409
1991-12-01,39.741935483871,3.68240693960832,-1.38851946204272,-1.61638804007576
1992-01-01,36.3225806451613,3.59243960421449,-1.50169155913294,-1.49151872184682
1992-02-01,448.655172413793,6.106254602517,-2.96775326808525,-0.992041448931079
1992-03-01,144.451612903226,4.97294459267355,-2.94705105520289,-0.98683856067154
1992-04-01,42.7666666666667,3.75575898295348,-1.19943925105052,-1.46030139228959
1992-05-01,27.1935483870968,3.30297975351671,-0.800231579302382,-1.65801114615207
1992-06-01,18.0333333333333,2.89222189718433,-0.777114108250415,-1.2886060797248
1992-07-01,13.0645161290323,2.56989986262139,-0.814378091438659,-1.64760536963299
1992-08-01,10.0290322580645,2.30548411257956,0.0751269887399824,-2.48527037941877
1992-09-01,8.73333333333333,2.16714712209894,0.0282019728733046,-2.42803860856384
1992-10-01,17.9548387096774,2.88785964460664,-1.01449948263479,-2.06903931865565
1992-11-01,11.7666666666667,2.46527067527114,0.241089728680218,-2.24593751947998
1992-12-01,89,4.48863636973214,-0.365485108772867,-1.98579310650303
1993-01-01,721.967741935484,6.58198045913498,-2.1551914124527,-1.75686602308331
1993-02-01,553.107142857143,6.31555173114097,-2.79212949546658,-1.4759100570682
1993-03-01,219.58064516129,5.39171956896281,-0.920649450901429,-1.77767757612147
1993-04-01,97.1,4.57574137529728,-0.315109724092463,-1.4082725096942
1993-05-01,55.5806451612903,4.01783503204278,-2.56164485870966,-1.36144651535835
1993-06-01,39.0333333333333,3.66441598193556,-0.487973201660151,-1.44989561577051
1993-07-01,24.9354838709677,3.21629184410228,-0.141901209643402,-1.94937288868625
1993-08-01,19.3225806451613,2.9612743936303,-0.88269539395044,-1.69963425222838
1993-09-01,15.6666666666667,2.75153531304195,-0.209528438392438,-1.36664940361789
1993-10-01,16.6129032258065,2.81017969617859,-1.11663039952108,-1.77247468786193
1993-11-01,23.2,3.14415227867226,-0.155702684898308,-2.16789419558689
1993-12-01,53.9354838709677,3.9877885891595,0.0137104238556541,-2.03782198909842
1994-01-01,37.5806451612903,3.62648916151465,0.517464270659695,-2.05343065387703
1994-02-01,189.142857142857,5.24250258744164,-0.434837521928766,-2.12106820125104
1994-03-01,44.4838709677419,3.79512667330816,-0.413790272165035,-1.96498155346487
1994-04-01,36.6,3.60004824040732,-0.0697885014365225,-1.55395338096129
1994-05-01,30.2258064516129,3.40869607775328,-0.384117100366989,-1.59037359877806
1994-06-01,17.4666666666667,2.86029430265889,0.276283490580226,-1.66841692267115
1994-07-01,12.6064516129032,2.53420871568348,-0.338572232025802,-1.715242917007
1994-08-01,10.7612903225806,2.37595546599945,-0.38825754294346,-1.73605447004515
1994-09-01,11.3666666666667,2.43068509562136,-0.554220282883696,-1.30421474450342
1994-10-01,13.4516129032258,2.59909901731366,-0.620812400988614,-0.820346136366293
1994-11-01,47.4333333333333,3.8593252164277,0.399116620348883,-0.617433494244272
1994-12-01,45.3548387096774,3.81451686788546,-0.942731811309278,-0.98683856067154
1995-01-01,951.548387096774,6.8580905389343,-4.12259171003944,-0.841157689404449
1995-02-01,205.714285714286,5.32648824351473,-1.01242926134655,-0.721491259435052
1995-03-01,1061.54838709677,6.96748386380367,-1.63280557405454,-0.430129516900869
1995-04-01,226.933333333333,5.42465628859105,-0.404474276367974,-0.123159109588069
1995-05-01,194.258064516129,5.26918750455653,-0.563536278680757,0.896606989281573
1995-06-01,78.8333333333333,4.36733591926388,-0.169504160153213,1.37527270915916
1995-07-01,45.8709677419355,3.82583240587804,-0.439668038267982,1.11512829618221
