"p0","L","U","log_resid_L","log_resid_U"
0.133265060240964,-0.186917425239031,5.82439509710854,-8.32667268468867e-17,-1.77635683940025e-15
0.137273092369478,-0.193244047766162,5.64492763320895,-8.32667268468867e-17,-2.22044604925031e-16
0.141281124497992,-0.199617997659161,5.47539742192491,2.77555756156289e-16,3.10862446895044e-15
0.145289156626506,-0.206039884433902,5.31498384236365,5.55111512312578e-17,-4.44089209850063e-16
0.14929718875502,-0.212510328613329,5.16295440377365,-2.77555756156289e-17,2.44249065417534e-15
0.153305220883534,-0.219029961982289,5.01865322343506,1.38777878078145e-16,1.11022302462516e-15
0.157313253012048,-0.225599427849556,4.88149126599501,-2.77555756156289e-17,-6.66133814775094e-16
0.161321285140562,-0.232219381317281,4.75093803790479,5.55111512312578e-17,1.11022302462516e-15
0.165329317269076,-0.238890489558122,4.62651449002827,-5.55111512312578e-17,1.11022302462516e-15
0.16933734939759,-0.245613432100299,4.50778692824712,-8.32667268468867e-17,2.22044604925031e-16
0.173345381526104,-0.252388901120865,4.39436176891554,5.55111512312578e-17,4.44089209850063e-16
0.177353413654618,-0.259217601747438,4.2858810055124,1.11022302462516e-16,4.44089209850063e-16
0.181361445783133,-0.26610025236872,4.18201827646844,1.94289029309402e-16,1.11022302462516e-15
0.185369477911647,-0.273037584954073,4.08247544317677,-1.38777878078145e-16,2.22044604925031e-16
0.189377510040161,-0.280030345382478,3.98697960260125,-1.11022302462516e-16,3.10862446895044e-15
0.193385542168675,-0.287079293781209,3.89528047142974,-5.55111512312578e-17,2.44249065417534e-15
0.197393574297189,-0.294185204874533,3.80714808896109,-5.55111512312578e-17,1.33226762955019e-15
0.201401606425703,-0.301348868342827,3.72237079432296,8.32667268468867e-17,1.33226762955019e-15
0.205409638554217,-0.308571089192434,3.64075344054852,-2.77555756156289e-17,8.88178419700125e-16
0.209417670682731,-0.31585268813667,3.56211581377759,1.94289029309402e-16,1.11022302462516e-15
0.213425702811245,-0.323194501988367,3.48629123061542,8.32667268468867e-17,8.88178419700125e-16
0.217433734939759,-0.330597384064359,3.41312529065913,8.32667268468867e-17,8.88178419700125e-16
0.221441767068273,-0.338062204602341,3.34247476453056,-5.55111512312578e-17,2.44249065417534e-15
0.225449799196787,-0.345589851190557,3.27420660055089,-5.55111512312578e-17,2.44249065417534e-15
0.229457831325301,-0.353181229210771,3.20819703554885,1.11022302462516e-16,8.88178419700125e-16
0.233465863453815,-0.360837262295009,3.144330797287,0,1.11022302462516e-15
0.237473895582329,-0.368558892796571,3.08250038768061,0,1.55431223447522e-15
0.241481927710843,-0.376347082275858,3.02260543742087,0,1.11022302462516e-15
0.245489959839357,-0.384202812001533,2.96455212384076,2.77555756156289e-16,1.77635683940025e-15
0.249497991967871,-0.392127083467613,2.90825264491054,1.66533453693773e-16,1.99840144432528e-15
0.253506024096386,-0.400120918927074,2.85362474314987,-2.77555756156289e-16,8.88178419700125e-16
0.2575140562249,-0.408185361942593,2.80059127401685,-1.66533453693773e-16,2.22044604925031e-16
0.261522088353414,-0.416321477955084,2.74907981400163,0,4.44089209850063e-16
0.265530120481928,-0.424530354870691,2.69902230422836,2.22044604925031e-16,1.11022302462516e-15
0.269538152610442,-0.432813103666956,2.65035472586842,-1.11022302462516e-16,1.33226762955019e-15
0.273546184738956,-0.441170859018897,2.60301680410154,5.55111512312578e-17,8.88178419700125e-16
0.27755421686747,-0.449604779945762,2.55695173773815,1.66533453693773e-16,8.88178419700125e-16
0.281562248995984,-0.458116050479269,2.51210595194525,1.11022302462516e-16,8.88178419700125e-16
0.285570281124498,-0.46670588035417,2.46842887180533,-1.11022302462516e-16,0
0.289578313253012,-0.475375505722026,2.42587271468914,0,8.88178419700125e-16
0.293586345381526,-0.484126189889095,2.3843922996439,-5.55111512312578e-17,6.66133814775094e-16
0.29759437751004,-0.492959224079311,2.34394487219212,2.22044604925031e-16,4.44089209850063e-16
0.301602409638554,-0.501875928223347,2.30448994310699,-1.66533453693773e-16,6.66133814775094e-16
0.305610441767068,-0.51087765177482,2.26598913988078,3.33066907387547e-16,2.22044604925031e-16
0.309618473895582,-0.519965774554738,2.2284060697355,1.11022302462516e-16,6.66133814775094e-16
0.313626506024096,-0.529141707625329,2.19170619314299,0,6.66133814775094e-16
0.31763453815261,-0.538406894194474,2.15585670692563,0,6.66133814775094e-16
0.321642570281124,-0.547762810551999,2.12082643610166,5.55111512312578e-17,-2.22044604925031e-16
0.325650602409639,-0.557210967039135,2.08658573372139,-5.55111512312578e-17,6.66133814775094e-16
0.329658634538153,-0.566752909052562,2.05310638801385,-1.66533453693773e-16,6.66133814775094e-16
0.333666666666667,-0.576390218084452,2.02036153622895,2.22044604925031e-16,2.22044604925031e-16
0.337674698795181,-0.58612451280007,1.98832558461846,2.22044604925031e-16,1.11022302462516e-15
0.341682730923695,-0.595957450154494,1.95697413405166,1.66533453693773e-16,2.22044604925031e-16
0.345690763052209,-0.60589072655016,1.92628391080786,-5.55111512312578e-17,4.44089209850063e-16
0.349698795180723,-0.615926079036966,1.89623270213047,-5.55111512312578e-17,2.22044604925031e-16
0.353706827309237,-0.626065286556795,1.86679929616464,-2.22044604925031e-16,2.22044604925031e-16
0.357714859437751,-0.63631017123438,1.83796342593432,-5.55111512312578e-17,0
0.361722891566265,-0.64666259971656,1.80970571704556,2.22044604925031e-16,4.44089209850063e-16
0.365730923694779,-0.657124484562046,1.78200763882975,-1.11022302462516e-16,0
0.369738955823293,-0.667697785683955,1.75485145866574,3.33066907387547e-16,5.55111512312578e-16
0.373746987951807,-0.67838451184747,1.72822019924214,3.33066907387547e-16,6.66133814775094e-16
0.377755020080321,-0.689186722225102,1.70209759854114,5.55111512312578e-17,5.55111512312578e-16
0.381763052208835,-0.700106528012169,1.67646807234388,1.66533453693773e-16,5.55111512312578e-16
0.385771084337349,-0.711146094105235,1.65131667907373,-5.55111512312578e-17,0
0.389779116465863,-0.722307640846409,1.62662908680927,1.11022302462516e-16,2.22044604925031e-16
0.393787148594378,-0.733593445836532,1.60239154231207,-1.11022302462516e-16,5.55111512312578e-16
0.397795180722892,-0.745005845820475,1.5785908419273,-4.44089209850063e-16,3.33066907387547e-16
0.401803212851406,-0.756547238647909,1.55521430422619,-1.11022302462516e-16,4.44089209850063e-16
0.40581124497992,-0.768220085313128,1.53224974426984,0,2.22044604925031e-16
0.409819277108434,-0.780026912077654,1.50968544938339,0,0
0.413827309236948,-0.791970312679598,1.48751015633804,1.11022302462516e-16,2.22044604925031e-16
0.417835341365462,-0.804052950633959,1.46571302984635,-1.11022302462516e-16,1.11022302462516e-16
0.421843373493976,-0.816277561628252,1.44428364228336,1.11022302462516e-16,3.33066907387547e-16
0.42585140562249,-0.828646956018134,1.42321195455286,-2.22044604925031e-16,3.33066907387547e-16
0.429859437751004,-0.841164021427938,1.40248829802389,2.22044604925031e-16,1.11022302462516e-16
0.433867469879518,-0.853831725461321,1.38210335746828,2.22044604925031e-16,5.55111512312578e-16
0.437875502008032,-0.866653118527497,1.36204815493507,0,2.22044604925031e-16
0.441883534136546,-0.879631336788884,1.34231403450223,3.33066907387547e-16,4.44089209850063e-16
0.44589156626506,-0.892769605236301,1.32289264785058,3.33066907387547e-16,1.11022302462516e-16
0.449899598393574,-0.906071240898208,1.3037759406084,-1.11022302462516e-16,4.44089209850063e-16
0.453907630522088,-0.919539656190888,1.2849561394193,-2.22044604925031e-16,1.11022302462516e-16
0.457915662650602,-0.933178362416854,1.26642573968882,-2.22044604925031e-16,5.55111512312578e-16
0.461923694779116,-0.946990973419205,1.2481774939687,-1.11022302462516e-16,2.22044604925031e-16
0.465931726907631,-0.960981209400127,1.23020440094017,3.33066907387547e-16,1.11022302462516e-16
0.469939759036145,-0.975152900912223,1.21249969496077,-1.11022302462516e-16,1.11022302462516e-16
0.473947791164659,-0.989509993031882,1.19505683614106,-1.11022302462516e-16,6.66133814775094e-16
0.477955823293173,-1.00405654972448,1.17786950092023,4.44089209850063e-16,3.33066907387547e-16
0.481963855421687,-1.01879675841177,1.16093157311164,1.11022302462516e-16,5.55111512312578e-16
0.485971887550201,-1.03373493475259,1.14423713539092,2.22044604925031e-16,1.11022302462516e-16
0.489979919678715,-1.04887552764844,1.12778046120151,-2.22044604925031e-16,0
0.493987951807229,-1.0642231244866,1.11155600705381,3.33066907387547e-16,6.66133814775094e-16
0.497995983935743,-1.07978245663399,1.09555840519573,-1.11022302462516e-16,2.22044604925031e-16
0.502004016064257,-1.09555840519573,1.07978245663399,2.22044604925031e-16,-1.11022302462516e-16
0.506012048192771,-1.11155600705381,1.06422312448661,3.33066907387547e-16,5.55111512312578e-16
0.510020080321285,-1.12778046120151,1.04887552764844,-1.11022302462516e-16,-1.11022302462516e-16
0.514028112449799,-1.14423713539092,1.03373493475259,0,3.33066907387547e-16
0.518036144578313,-1.16093157311164,1.01879675841177,5.55111512312578e-16,1.11022302462516e-16
0.522044176706827,-1.17786950092023,1.00405654972448,3.33066907387547e-16,4.44089209850063e-16
0.526052208835341,-1.19505683614106,0.989509993031883,5.55111512312578e-16,-2.22044604925031e-16
0.530060240963855,-1.21249969496077,0.975152900912224,2.22044604925031e-16,-2.22044604925031e-16
0.534068273092369,-1.23020440094017,0.960981209400127,2.22044604925031e-16,3.33066907387547e-16
0.538076305220884,-1.2481774939687,0.946990973419205,2.22044604925031e-16,-1.11022302462516e-16
0.542084337349398,-1.26642573968882,0.933178362416854,3.33066907387547e-16,-1.11022302462516e-16
0.546092369477912,-1.2849561394193,0.919539656190888,0,-1.11022302462516e-16
0.550100401606426,-1.3037759406084,0.906071240898208,4.44089209850063e-16,-1.11022302462516e-16
0.55410843373494,-1.32289264785058,0.892769605236301,1.11022302462516e-16,3.33066907387547e-16
0.558116465863454,-1.34231403450223,0.879631336788885,3.33066907387547e-16,-1.11022302462516e-16
0.562124497991968,-1.36204815493507,0.866653118527497,0,1.11022302462516e-16
0.566132530120482,-1.38210335746828,0.853831725461321,5.55111512312578e-16,2.22044604925031e-16
0.570140562248996,-1.40248829802389,0.841164021427938,1.11022302462516e-16,2.22044604925031e-16
0.57414859437751,-1.42321195455286,0.828646956018134,2.22044604925031e-16,-1.11022302462516e-16
0.578156626506024,-1.44428364228336,0.816277561628252,0,2.22044604925031e-16
0.582164658634538,-1.46571302984635,0.804052950633959,1.11022302462516e-16,-1.11022302462516e-16
0.586172690763052,-1.48751015633804,0.791970312679598,2.22044604925031e-16,1.11022302462516e-16
0.590180722891566,-1.50968544938339,0.780026912077654,3.33066907387547e-16,-1.11022302462516e-16
0.59418875502008,-1.53224974426984,0.768220085313128,1.11022302462516e-16,-2.22044604925031e-16
0.598196787148594,-1.55521430422619,0.756547238647909,4.44089209850063e-16,-1.11022302462516e-16
0.602204819277108,-1.5785908419273,0.745005845820475,3.33066907387547e-16,-4.44089209850063e-16
0.606212851405622,-1.60239154231207,0.733593445836532,4.44089209850063e-16,0
0.610220883534137,-1.62662908680927,0.722307640846409,3.33066907387547e-16,2.22044604925031e-16
0.614228915662651,-1.65131667907373,0.711146094105235,0,-5.55111512312578e-17
0.618236947791165,-1.67646807234388,0.700106528012169,4.44089209850063e-16,1.66533453693773e-16
0.622244979919679,-1.70209759854114,0.689186722225103,3.33066907387547e-16,1.11022302462516e-16
0.626253012048193,-1.72822019924214,0.678384511847471,5.55111512312578e-16,1.66533453693773e-16
0.630261044176707,-1.75485145866574,0.667697785683955,4.44089209850063e-16,1.11022302462516e-16
0.634269076305221,-1.78200763882975,0.657124484562046,0,-1.11022302462516e-16
0.638277108433735,-1.80970571704556,0.646662599716561,0,-1.66533453693773e-16
0.642285140562249,-1.83796342593432,0.63631017123438,0,0
0.646293172690763,-1.86679929616464,0.626065286556795,4.44089209850063e-16,-1.11022302462516e-16
0.650301204819277,-1.89623270213047,0.615926079036966,2.22044604925031e-16,-5.55111512312578e-17
0.654309236947791,-1.92628391080786,0.60589072655016,2.22044604925031e-16,-5.55111512312578e-17
0.658317269076305,-1.95697413405166,0.595957450154494,0,1.66533453693773e-16
0.662325301204819,-1.98832558461846,0.58612451280007,8.88178419700125e-16,-1.66533453693773e-16
0.666333333333333,-2.02036153622895,0.576390218084452,2.22044604925031e-16,2.22044604925031e-16
0.670341365461847,-2.05310638801385,0.566752909052562,6.66133814775094e-16,-1.66533453693773e-16
0.674349397590361,-2.08658573372139,0.557210967039135,4.44089209850063e-16,0
0.678357429718875,-2.12082643610166,0.547762810551999,-4.44089209850063e-16,1.11022302462516e-16
0.68236546184739,-2.15585670692563,0.538406894194474,4.44089209850063e-16,0
0.686373493975904,-2.19170619314299,0.529141707625329,8.88178419700125e-16,0
0.690381526104418,-2.2284060697355,0.519965774554738,4.44089209850063e-16,-1.11022302462516e-16
0.694389558232932,-2.26598913988078,0.51087765177482,0,-1.11022302462516e-16
0.698397590361446,-2.30448994310699,0.501875928223347,6.66133814775094e-16,-1.66533453693773e-16
0.70240562248996,-2.34394487219212,0.492959224079311,4.44089209850063e-16,2.22044604925031e-16
0.706413654618474,-2.3843922996439,0.484126189889095,4.44089209850063e-16,0
0.710421686746988,-2.42587271468914,0.475375505722026,6.66133814775094e-16,5.55111512312578e-17
0.714429718875502,-2.46842887180533,0.46670588035417,0,-1.11022302462516e-16
0.718437751004016,-2.51210595194525,0.458116050479269,8.88178419700125e-16,1.11022302462516e-16
0.72244578313253,-2.55695173773815,0.449604779945763,6.66133814775094e-16,1.11022302462516e-16
0.726453815261044,-2.60301680410154,0.441170859018898,6.66133814775094e-16,-2.77555756156289e-16
0.730461847389558,-2.65035472586842,0.432813103666956,1.33226762955019e-15,-1.11022302462516e-16
0.734469879518072,-2.69902230422836,0.424530354870691,1.11022302462516e-15,2.22044604925031e-16
0.738477911646586,-2.74907981400163,0.416321477955084,6.66133814775094e-16,5.55111512312578e-17
0.7424859437751,-2.80059127401685,0.408185361942593,8.88178419700125e-16,-1.11022302462516e-16
0.746493975903614,-2.85362474314987,0.400120918927074,6.66133814775094e-16,-1.66533453693773e-16
0.750502008032129,-2.90825264491054,0.392127083467613,1.99840144432528e-15,1.66533453693773e-16
0.754510040160642,-2.96455212384076,0.384202812001533,1.33226762955019e-15,5.55111512312578e-17
0.758518072289157,-3.02260543742087,0.376347082275858,1.77635683940025e-15,1.11022302462516e-16
0.762526104417671,-3.08250038768061,0.368558892796571,1.33226762955019e-15,5.55111512312578e-17
0.766534136546185,-3.144330797287,0.360837262295009,1.11022302462516e-15,0
0.770542168674699,-3.20819703554885,0.353181229210771,8.88178419700125e-16,5.55111512312578e-17
0.774550200803213,-3.27420660055089,0.345589851190557,2.22044604925031e-15,0
0.778558232931727,-3.34247476453056,0.338062204602341,2.22044604925031e-15,0
0.782566265060241,-3.41312529065913,0.330597384064359,8.88178419700125e-16,8.32667268468867e-17
0.786574297188755,-3.48629123061542,0.323194501988367,1.77635683940025e-15,5.55111512312578e-17
0.790582329317269,-3.56211581377758,0.31585268813667,1.77635683940025e-15,-2.77555756156289e-17
0.794590361445783,-3.64075344054852,0.308571089192434,6.66133814775094e-16,2.77555756156289e-17
0.798598393574297,-3.72237079432296,0.301348868342827,1.33226762955019e-15,8.32667268468867e-17
0.802606425702811,-3.80714808896109,0.294185204874533,1.55431223447522e-15,-8.32667268468867e-17
0.806614457831325,-3.89528047142974,0.287079293781209,2.22044604925031e-15,0
0.810622489959839,-3.98697960260124,0.280030345382478,2.66453525910038e-15,-5.55111512312578e-17
0.814630522088353,-4.08247544317677,0.273037584954073,2.22044604925031e-16,-8.32667268468867e-17
0.818638554216867,-4.18201827646844,0.26610025236872,1.11022302462516e-15,1.94289029309402e-16
0.822646586345381,-4.2858810055124,0.259217601747438,0,2.77555756156289e-17
0.826654618473896,-4.39436176891554,0.252388901120865,2.22044604925031e-16,-5.55111512312578e-17
0.83066265060241,-4.50778692824712,0.245613432100299,1.77635683940025e-15,-5.55111512312578e-17
0.834670682730924,-4.62651449002827,0.238890489558122,1.11022302462516e-15,-5.55111512312578e-17
0.838678714859438,-4.75093803790479,0.232219381317281,4.44089209850063e-16,5.55111512312578e-17
0.842686746987952,-4.88149126599501,0.225599427849556,-8.88178419700125e-16,5.55111512312578e-17
0.846694779116466,-5.01865322343506,0.219029961982289,8.88178419700125e-16,1.66533453693773e-16
0.85070281124498,-5.16295440377365,0.212510328613329,2.44249065417534e-15,-2.77555756156289e-17
0.854710843373494,-5.31498384236365,0.206039884433902,-8.88178419700125e-16,-1.66533453693773e-16
0.858718875502008,-5.47539742192491,0.199617997659161,2.66453525910038e-15,5.55111512312578e-17
0.862726907630522,-5.64492763320894,0.193244047766162,1.33226762955019e-15,-5.55111512312578e-17
0.866734939759036,-5.82439509710854,0.186917425239031,-1.77635683940025e-15,-8.32667268468867e-17
0.87074297188755,-6.01472223054831,0.180637531321084,-4.44089209850063e-16,-8.32667268468867e-17
0.874751004016064,-6.21694953637117,0.174403777773689,1.77635683940025e-15,8.32667268468867e-17
0.878759036144578,-6.43225512443628,0.168215586641651,1.33226762955019e-15,-8.32667268468867e-17
0.882767068273092,-6.66197823722209,0.162072390024908,0,0
0.886775100401606,-6.90764777221729,0.15597362985635,4.44089209850063e-16,-5.55111512312578e-17
0.89078313253012,-7.17101708469907,0.149918757685561,1.77635683940025e-15,-1.66533453693773e-16
0.894791164658635,-7.45410674569662,0.143907234468306,1.77635683940025e-15,-1.38777878078145e-17
0.898799196787149,-7.75925746057666,0.137938530361583,6.21724893790088e-15,-2.77555756156289e-17
0.902807228915663,-8.08919608126768,0.132012124524058,1.4210854715202e-14,1.2490009027033e-16
0.906815261044177,-8.44711865437082,0.126127504921741,8.88178419700125e-15,2.77555756156289e-17
0.910823293172691,-8.83679586487134,0.120284168138712,5.77315972805081e-15,-1.2490009027033e-16
0.914831325301205,-9.26270825298779,0.114481619192772,4.44089209850063e-15,-6.93889390390723e-17
0.918839357429719,-9.73022149634572,0.108719371355848,1.24344978758018e-14,1.38777878078145e-16
0.922847389558233,-10.2458163270478,0.102996945979028,0,4.16333634234434e-17
0.926855421686747,-10.8173940400422,0.0973138723220612,1.33226762955019e-14,8.32667268468867e-17
0.930863453815261,-11.4546882683891,0.0916696873872191,1.99840144432528e-14,-5.55111512312578e-17
0.934871485943775,-12.1698288033144,0.0860639357573644,2.66453525910038e-15,4.16333634234434e-17
0.938879518072289,-12.9781272523618,0.0804961694381157,1.33226762955019e-15,-1.11022302462516e-16
0.942887550200803,-13.8991935125397,0.07496594770398,8.88178419700125e-15,-6.93889390390723e-17
0.946895582329317,-14.9585578352099,0.0694728369483439,1.50990331349021e-14,-6.93889390390723e-17
0.950903614457831,-16.1900874040589,0.0640164105372009,1.19904086659517e-14,-6.93889390390723e-17
0.954911646586345,-17.6396918118005,0.0585962486665141,1.46549439250521e-14,-6.93889390390723e-17
0.958919678714859,-19.3711977021091,0.0532119382231044,3.90798504668055e-14,-2.08166817117217e-17
0.962927710843373,-21.476034196063,0.0478630726489638,2.30926389122033e-14,-1.38777878078145e-17
0.966935742971888,-24.0899626923089,0.0425492518088951,1.11022302462516e-14,1.38777878078145e-17
0.970943775100402,-27.4236529751839,0.0372700818613821,4.9293902293357e-14,8.67361737988404e-17
0.974951807228916,-31.8226147388259,0.0320251751325974,8.17124146124115e-14,-4.5102810375397e-17
0.97895983935743,-38.4753657304045,0.0268141499934616,-0.0151616591401997,1.21430643318376e-16
0.982967871485944,-38.4753657304045,0.021636630739665,0.19616989079343,-5.55111512312578e-17
0.986975903614458,-38.4753657304045,0.0164922474745666,0.464470153960697,6.59194920871187e-17
0.990983935742972,-38.4753657304045,0.0113806359948958,0.83226346009166,0
0.994991967871486,-38.4753657304045,0.00630143767917091,1.42022831458798,-1.35308431126191e-16
0.999,-38.4753657304045,0.00125429937876415,3.03127136380331,-5.68121938382404e-17
