"p0","model","KL","CRPS","pplc","runtime"
0.05,"direct_regression",0.721554692888715,1.95978330338148,4285.59655542886,56.155
0.05,"transfer_function",0.863039416055169,1.88766027363257,4123.74260249048,60.989
0.5,"direct_regression",0.0550221592579525,11.8238868770976,23301.6756819925,56.595
0.5,"transfer_function",0.129374927796488,10.2422321656695,20229.348212108,60.994
