"date","period_label","component","component_label","p0","tau_label","estimate","lower","upper"
1997-11-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",-0.916760413709071,-2.06226051753277,0.319659731167298
1997-12-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",-0.104874790576295,-1.14608797450054,1.19034226809014
1998-01-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",0.866255216377324,-0.328687129781731,2.05744183823005
1998-02-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",1.45951470311448,0.625246007198642,2.35684783405443
1998-03-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",1.8533806513666,0.913645296605814,2.85148984790965
1998-04-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",1.56464382511983,0.519686095881515,2.58849348004629
1998-05-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",1.0445041678939,-0.152782346223877,2.15468527050366
1998-06-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",0.185573037790058,-0.828084104191987,1.34928283131493
1998-07-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",-0.898635493792074,-2.05890205210449,0.487199155396689
1998-08-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",-1.62592149345883,-2.65600476919863,-0.813409727614254
1998-09-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",-1.87006899779216,-2.99394666636982,-0.884970443799872
1998-10-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",-1.5287186902564,-2.68899329794735,-0.754107286831774
1998-11-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",-0.851631210603417,-2.03967063967002,0.190748568874633
1998-12-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",-0.260214636429922,-1.29410990849545,0.991551686774103
1999-01-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",0.696536670792269,-0.413295157168807,2.01119094903672
1999-02-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",1.23903630712443,0.298596990595984,1.97846416211803
1999-03-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",1.8366883506517,0.748889697088531,2.79315644505865
1999-04-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",1.77372823165309,0.739323551211594,2.90935608169028
1999-05-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",1.36843211516679,0.192201828755645,2.51448088565519
1999-06-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",0.550912794416299,-0.910183368459046,1.94018734438897
1999-07-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",-0.557887565186526,-1.87007818215387,0.49496701840164
1999-08-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",-1.29394519905833,-2.35720307280622,-0.455211648930747
1999-09-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",-1.69485260105569,-2.49256460371972,-0.748889205903803
1999-10-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",-1.70079996320185,-2.51927295677524,-0.754938993088191
1999-11-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",-1.3733678575498,-2.84144346846002,-0.311072528633397
1999-12-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.15,"tau = 0.15",-0.515126082562162,-1.65116667425328,0.777502303527529
1997-01-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.21751215623263,-0.179779169071942,0.744120538237497
1997-02-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.367612754487656,0.0684111807708177,0.786797988625643
1997-03-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.0753071132466293,-0.547019526736963,0.512663325845995
1997-04-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.248069125862623,-0.711220265320754,0.0938500908095299
1997-05-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.367733289448409,-0.744238057287353,0.163788048834618
1997-06-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.141608334063991,-0.532847591733103,0.212681368330546
1997-07-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.206540139669756,-0.147165276370604,0.569775758916697
1997-08-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.397175581344716,-0.219421092556502,0.701084515913584
1997-09-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.0961103509662735,-0.234662840326677,0.460923527510733
1997-10-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.171403504212719,-0.596472778510472,0.312937346885346
1997-11-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.329568770910789,-0.763157555359051,0.0894367682274938
1997-12-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.26017082187703,-0.664487160753095,0.206986718564142
1998-01-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.169864540602586,-0.264106482446284,0.561041896400445
1998-02-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.363828777000258,-0.147768508675494,0.727549742156475
1998-03-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.268817326223576,-0.152120340092167,0.687619095860213
1998-04-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.0923218061331965,-0.492426632370385,0.44243491837945
1998-05-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.316349589559063,-0.797742777425424,0.114682061662629
1998-06-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.189270042137971,-0.605504792371863,0.374575779385064
1998-07-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.0945144304993532,-0.396721491566528,0.685694212124878
1998-08-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.396410825569358,-0.0609575742178141,0.788731816999746
1998-09-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.264354675881061,-0.365662685577279,0.734105194228344
1998-10-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.00120404819569212,-0.332443059144397,0.399259741166782
1998-11-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.30952622477372,-0.878261463851348,0.0998000810562196
1998-12-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.287571687277092,-0.700614626810694,0.102645037280067
1999-01-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.0283877567832652,-0.51673715432701,0.454493265168986
1999-02-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.240235195938594,-0.141837693473823,0.69535456064355
1999-03-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.229838843660462,-0.211715732998299,0.615118508552405
1999-04-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.0987016620156613,-0.293120008475196,0.488405224657958
1999-05-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.295433014325353,-0.679809834877791,-0.0017253875856642
1999-06-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.321893091027632,-0.749308258179813,-0.0172893034820884
1999-07-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.0131601279132257,-0.54498244995061,0.403298957549996
1999-08-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.282089478548459,-0.0842748691597958,0.71752456398667
1999-09-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.368805525468241,-0.0223203702031065,0.769307905722593
1999-10-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",0.0951222165371209,-0.331652027504494,0.633326532514076
1999-11-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.2944233953298,-0.707198166884488,0.16007870876148
1999-12-01,"1997-1999 comparison window","seasonal_2","Seasonal component 2 (6-month cycle)",0.15,"tau = 0.15",-0.3390423647619,-0.849556375942069,0.0534796725843097
1997-01-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.343752003665529,-1.57456559384746,2.60289931469432
1997-02-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.384234131611484,-1.39702048693566,2.45069989860197
1997-03-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.0682592805814587,-2.32921674760134,2.12922981711201
1997-04-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.269488250756385,-1.90716675228064,2.15977819146745
1997-05-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",-0.38959796227508,-1.91151986630438,1.47691623312703
1997-06-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",-0.141559342660474,-1.60517209860739,2.12415823109748
1997-07-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.01817056776185,-2.48379954712262,2.05741455720803
1997-08-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",-0.170083999147938,-1.71454726805523,1.57554095586172
1997-09-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",-0.0105691113394866,-1.4572952068695,2.49792121432758
1997-10-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.196179135106149,-1.43978055846509,2.290124083408
1997-11-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.477869958802833,-1.1564287290773,2.35971184592925
1997-12-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.142361025049627,-2.60368182737307,2.78592597274296
1998-01-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.438306313336992,-2.36482274345832,2.38692182919665
1998-02-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.884875926046545,-0.982502763430288,2.59393581438569
1998-03-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.908404228799347,-1.68917980916536,2.90354861804836
1998-04-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",1.02703874949626,-1.75972366657129,3.69645192542015
1998-05-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.254126985808471,-1.42819548727852,2.41891686094008
1998-06-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.582024134841257,-1.39268129369418,2.61212174373093
1998-07-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.547579910696881,-1.04960895388093,2.52402797366423
1998-08-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.387779982325866,-1.9679503809016,2.32783473920584
1998-09-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.527451095810306,-1.05425477153426,2.41885983483241
1998-10-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.422947467852251,-1.35122106625988,3.03729133561797
1998-11-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.0328314305535925,-1.99713346220179,2.23928589345778
1998-12-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.469091438337368,-1.59799925876194,3.28772181226115
1999-01-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.127188416610716,-2.29716587467693,1.9693813211845
1999-02-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",-0.0260543678740637,-2.75675820531416,2.09099628183391
1999-03-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",-0.0358434880487266,-1.294815826246,2.1764192524744
1999-04-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.150819218781245,-2.34787844302901,2.06883244195433
1999-05-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",0.0831324318092978,-1.87466588882285,2.30859938591384
1999-06-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",-0.0137067757391015,-2.35568291118062,2.74917772696496
1999-07-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",-0.125057132319231,-2.86419651349569,2.57097320370916
1999-08-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",-0.213645603532387,-2.70412798626253,2.15821365098172
1999-09-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",-0.0920466847881051,-2.00634582329676,1.85122904963507
1999-10-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",-0.219829048023767,-2.13620443006228,2.03371635120719
1999-11-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",-0.0206353503020982,-3.47017341267004,2.11841929466653
1999-12-01,"1997-1999 comparison window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.15,"tau = 0.15",-0.407762454091894,-2.9697271103486,2.5271409921835
1997-01-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.74083954931319,3.13495790589045,6.64984867299279
1997-02-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.82097397238591,2.69213068837209,6.76570754103124
1997-03-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.4126936220189,2.48631334577876,6.44764523973834
1997-04-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.4639084508883,2.93490469013345,6.75354094771045
1997-05-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.34514748406966,2.32353519465188,5.66497660764847
1997-06-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.49732269617188,2.71346703884701,6.34571768431231
1997-07-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.67156750586815,2.55588693461205,6.10613898803451
1997-08-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.30574431408797,2.45018758013301,6.94993261800991
1997-09-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.28223815295765,2.1741612845038,5.960068538022
1997-10-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.2795048225817,0.737984844362092,6.52845018148516
1997-11-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.86728044911336,3.3806147496443,6.72141663581399
1997-12-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.49128294072759,2.72182506757363,6.3319477645072
1998-01-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.78693005569672,2.87251870484348,6.8704264648449
1998-02-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.75634236411482,1.59119638510354,7.26097629068751
1998-03-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.98696147510265,2.42816029184901,6.65018018730976
1998-04-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.98166817491631,3.02226285177003,7.21698078696851
1998-05-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",5.13252608459555,2.08325632557421,7.46260819744422
1998-06-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.95035365386504,3.17735134859891,6.7928202575246
1998-07-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.60512301225539,2.04788939775497,6.55180019002878
1998-08-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.71280547993681,2.24814203368873,7.14009094308733
1998-09-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.89830738644411,2.47112091105293,6.35072639393789
1998-10-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.6065764993564,2.23887536235898,7.50237451656029
1998-11-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.69744953972761,2.8752495218897,6.38946055264503
1998-12-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.18363860079392,2.08693704112356,5.94344214206516
1999-01-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.40450511348232,2.2691625616677,7.19161196007414
1999-02-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.49183778675846,2.14225750981387,6.2400506124326
1999-03-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.31100067076845,2.08025050824772,6.5381770029296
1999-04-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.55633600900898,2.25094181607476,6.90672826548665
1999-05-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.25976386721653,1.96830218411035,6.83510753279342
1999-06-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.35565144228719,2.38426982810853,6.60096885673568
1999-07-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.56420793121638,2.24552783004558,7.25284132109292
1999-08-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.54989028215042,2.08334504602823,7.55426564782991
1999-09-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.37975799449629,1.56619099125252,6.9677911861674
1999-10-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.81116231634435,2.14364063840543,6.53184942713866
1999-11-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.53009748285657,2.10256272886152,6.61767541449109
1999-12-01,"1997-1999 comparison window","trend","Trend component",0.5,"tau = 0.50",4.07921647053247,0.814623398317135,6.08963249440662
1997-01-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.5,"tau = 0.50",1.45398362175957,0.717208511110908,2.36545387500278
1997-02-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.5,"tau = 0.50",1.91796077258665,0.942223663692623,2.76159580134251
1997-03-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.5,"tau = 0.50",2.02289116115872,1.17137912597082,2.88519957881452
1997-04-01,"1997-1999 comparison window","seasonal_1","Seasonal component 1 (12-month cycle)",0.5,"tau = 0.50",1.58853917749063,0.891298632991695,2.37825310535081
