"p0","model","KL","CRPS","pplc","runtime"
0.05,"direct_regression",0.721554692888715,1.97354782369897,4307.83243044524,56.535
0.05,"transfer_function",0.863039416055169,1.89604123460388,4142.0362175146,61.447
0.5,"direct_regression",0.0550221592579525,11.8179264509661,23322.6521663079,53.704
0.5,"transfer_function",0.129374927796488,10.3004452327639,20340.0993754587,60.236
