"p0","model","KL","CRPS","pplc","runtime"
0.05,"direct_regression",0.228878152529221,0.886925862142972,1941.26863701028,696.665
0.05,"transfer_function",0.350422458698462,0.788340031566499,1728.64219986879,754.201
0.5,"direct_regression",0.0599361674074197,12.6925658225503,25416.601968767,546.855
0.5,"transfer_function",0.0898786851407622,10.6961575252968,21291.7735870728,709.168
