"p0","model","KL","CRPS","pplc","runtime"
0.15,"direct_regression",0.239356401976618,0.368659045277197,95.1082768649903,12.019
0.15,"transfer_function",0.203630495507959,0.371309232622379,97.7248161874916,13.259
0.5,"direct_regression",0.0866370944873448,1.34407229511878,1082.96670668815,12.186
0.5,"transfer_function",0.0700579857355084,1.37236212306848,1121.07451531048,13.371
