"date","period_label","component","component_label","p0","tau_label","estimate","lower","upper"
2013-11-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-3.00099064220175,-20.9009294708901,12.7194823489353
2013-12-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-1.63799827129585,-13.5558275970641,9.90063869855234
2014-01-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-0.704291513811467,-12.8470012809379,11.4811731868937
2014-02-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-1.53497015876592,-16.5544517132472,12.7864299238978
2014-03-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-2.07602204282572,-13.6960919541291,12.4798968339075
2014-04-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-4.71425217199541,-17.8944624203095,12.3591428259033
2014-05-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-3.4782000906592,-21.5683124640678,11.9770232806419
2014-06-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-1.40682520633782,-13.9480260202934,12.2904040863395
2014-07-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-2.37946081046278,-15.559203156348,10.6091944824032
2014-08-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-3.42881802790257,-20.5150164601488,12.9726637135058
2014-09-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-2.92818999249582,-16.0714987065495,12.0219360126599
2014-10-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-4.2494996068386,-18.9608769688947,10.0318483950537
2014-11-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",1.05541746996275,-12.5244620314127,15.5969946275035
2014-12-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-1.70028167940312,-23.1419244327904,10.4415761178323
2015-01-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-2.78781648120163,-18.264540873261,15.0099142369489
2015-02-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-3.85415781495684,-19.5991702604008,10.1238877723354
2015-03-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-3.27458788617313,-19.0787177425156,14.7521641165188
2015-04-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-2.61477025499055,-16.3666123937039,8.91749893463012
2015-05-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-2.85401227658204,-18.7414474334465,14.8612824211929
2015-06-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-0.0821880984402035,-21.7981942595361,14.0787319385554
2015-07-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-3.10224589457866,-19.4512880244484,13.3831612496483
2015-08-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",0.422548485322938,-25.0781285085491,23.6558630013424
2015-09-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-0.201480277924745,-17.0730667660621,18.712063229461
2015-10-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",0.239018039176833,-17.3343333637017,15.5947020190897
2015-11-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-4.08077095964729,-22.6017772669312,21.523091768371
2015-12-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-2.33548693784253,-19.2823824745779,14.7782140016078
2016-01-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",0.480999015347115,-17.2210415139144,18.6314120745614
2016-02-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-2.04004584025231,-19.9617206339074,16.8485386887745
2016-03-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-1.43967880708741,-20.7793889115212,24.7693588578476
2016-04-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",2.20321960873521,-12.1490488311243,18.8870781577913
2016-05-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-2.70381301277909,-22.4535456176323,14.5980052260746
2016-06-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",1.44210273845452,-12.7964310287492,18.6564936303745
2016-07-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-0.241500048334359,-21.3776913782353,15.3608576505273
2016-08-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",-1.22835570080368,-14.1038730858939,16.2178595500676
2016-09-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",1.23658694225955,-13.5192928619516,20.4541844223334
2016-10-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",0.211917770187255,-18.2976206197857,16.0554879006576
2016-11-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",2.10649383177351,-22.8789241427356,23.1309533353016
2016-12-01,"2012-2016 drought window","seasonal_3","Seasonal component 3 (81.68-month cycle)",0.5,"tau = 0.50",0.667464573975661,-20.788794761692,21.96840416674
